"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
678906,"Teng, Kai-Wei","R",299,117,"23.0",-2.505275142977007,5.472842809364549,-0.4716918095970526,4.607771187082313
679358,"Orze, Eric","R",211,142,"43.4",-1.253106505101479,5.79,0.4056847268334305,4.2199038092100265
680573,"Woods Richardson, Simeon","R",504,142,"47.0",-1.3366972141878621,6.430753968253969,0.2165638586495204,4.769532158418923
680694,"Bradish, Kyle","R",539,110,"53.2",-1.29850048365689,6.284990723562152,0.019681428769855052,4.522307615938938
680732,"Burke, Sean","R",537,145,"42.0",-1.5327728776635519,6.293258845437617,0.13340533199228566,4.793519159886741
680736,"Wrobleski, Justin","L",434,119,"35.8",1.7825463826877652,5.559400921658987,0.027470772649235645,4.293047227424694
680755,"Fisher, Braydon","R",253,141,"49.5",-0.9886983813501863,6.592766798418972,0.5559506651025483,4.7856886675403185
680767,"Vodnik, Victor","R",207,115,"46.3",-1.3488945780077644,5.414782608695652,0.2459168716146977,3.7470998071077357
680802,"Weiss, Ryan","R",435,117,"41.3",-2.0780302878224752,5.896896551724138,-0.2818356883233962,4.320888406581023
681190,"Vásquez, Randy","R",541,135,"33.3",-2.019199933305468,5.965878003696858,-0.06707775888712064,4.6808258165541465
681217,"Silseth, Chase","R",214,108,"34.8",-2.0507315465417952,5.812803738317757,-0.1824447902610492,4.513384866809935
681293,"Arrighetti, Spencer","R",291,117,"18.5",-2.408157082477685,4.816082474226804,-0.2910814766831444,4.106832285866549
681343,"Smith, Shane","R",225,145,"37.5",-1.840970642064999,5.8068888888888885,-0.05474311388393741,4.4355680713012475
681347,"Burrows, Mike","R",539,117,"38.9",-1.864024650613584,5.941354359925788,-0.10475267214323747,4.522366091725947
681517,"Leahy, Kyle","R",501,138,"43.7",-1.580589965309954,5.584810379241517,0.06502438207364238,4.012099348006305
681867,"Criswell, Cooper","R",209,136,"7.5",-2.900080960717713,4.779186602870813,-0.463226308113502,4.455484984093681
681870,"Sabrowski, Erik","L",232,114,"46.4",1.510830052346636,5.988620689655172,-0.15045464572192513,4.243548135257238
681892,"Funderburk, Kody","L",200,142,"31.8",2.331016681468172,5.70325,0.21861126069518716,4.392095692067736
681895,"Sisk, Evan","L",201,134,"23.3",2.219047563459035,5.142039800995025,0.30143352222843006,4.316533478330274
681982,"Anderson, Grant","R",219,158,"7.6",-2.8310903850020477,4.3228767123287675,-0.7334842437265483,4.044028558347374
682052,"Lopez, Jacob","L",475,133,"21.5",2.861065988199231,5.2512842105263156,0.5936187210807768,4.357541002533071
682227,"Williamson, Brandon","L",518,113,"42.3",1.7662494730226899,6.512779922779923,-0.03636566992890522,4.872385884452061
682254,"Montgomery, Mason","L",222,134,"59.9",0.9057970993632912,5.808333333333334,-0.16465586749851457,3.9637340764561353
682995,"Barco, Hunter","L",232,134,"22.8",2.9769596432971683,5.185129310344828,0.7244945675056856,4.239230545823345
683004,"Leiter, Jack","R",552,140,"47.0",-1.6716031219719134,5.67820652173913,-0.20103625400423675,4.100660909930507
683175,"Phillips, Connor","R",298,113,"37.3",-1.813394518498445,5.662046979865772,-0.14398843298759406,4.392980559942098
684007,"Imanaga, Shota","L",543,112,"40.2",1.829664372231735,5.514014732965009,0.10864383040676509,4.061418249935166
685299,"Gordon, Tanner","R",194,115,"44.9",-1.7006384328118846,6.255051546391752,0.010895049800613756,4.548760885844497
686218,"Sheehan, Emmet","R",436,119,"34.0",-2.090266087166829,5.5325,-0.14316017228409292,4.218650129397046
686799,"Kochanowicz, Jack","R",549,108,"36.4",-2.136824560594009,6.276775956284153,-0.07952998142790814,4.761043262259366
686973,"Varland, Louis","R",268,141,"39.3",-1.9887410289154837,5.397985074626866,-0.2415085724452603,3.9664570978662836
686993,"Sterner, Justin","R",273,133,"38.7",-1.8258270453030796,5.417875457875458,-0.14281403367873954,4.066960375245669
687075,"Sproat, Brandon","R",454,158,"33.3",-2.132753952821413,5.524801762114538,-0.211484476666117,4.261357067107981
687396,"Headrick, Brent","L",251,147,"39.1",1.949085999807107,6.278326693227092,0.04495585394606955,4.731138531435755
687911,"King, Bryan","L",206,117,"33.9",1.9689819190723639,5.5780582524271844,0.13026605186646592,4.340779297111608
688158,"Morgan, David","R",249,135,"34.6",-2.001511627451276,5.292208835341365,-0.1409147584992376,4.008418002491249
688642,"Agnos, Zach","R",309,115,"40.0",-1.9542261034606858,5.794401294498382,-0.26152537885998767,4.3759908124650275
688883,"Pallette, Peyton","R",244,114,"39.2",-1.8088503896580665,5.947827868852459,-0.09681677880541188,4.554122046038982
689296,"Nunez, Anthony","R",205,110,"39.0",-1.9414803702774204,5.713170731707317,-0.10463518673101169,4.222586829703056
690953,"Abel, Mick","R",357,142,"27.2",-2.2333412184080523,5.477450980392157,-0.145140510892414,4.402962460492218
690986,"Harrison, Kyle","L",426,158,"32.7",2.1046144588061053,4.993568075117371,0.21299390131639512,3.776796945636983
690997,"McLean, Nolan","R",562,121,"33.0",-2.3549132904260546,5.369661921708185,-0.4936314095000666,4.160917929345792
691587,"Pérez, Eury","R",526,146,"30.8",-2.3060260521049782,5.926026615969581,-0.044084400479860106,4.575645448953864
691725,"Painter, Andrew","R",434,143,"48.5",-1.299893631043834,6.524608294930876,0.25203701750494917,4.773832906388362
691799,"Taylor, Grant","R",277,145,"57.0",-0.8337130084484184,5.891335740072202,0.41269059280423687,3.973436668339801
693312,"Nicolas, Kyle","R",198,113,"45.2",-1.3536151267154046,5.757777777777778,0.30489481985631717,4.088359253857649
693433,"Woo, Bryan","R",483,136,"24.5",-2.450051895585142,5.046708074534162,-0.38038449935969115,4.101044108051653
693645,"Schlittler, Cam","R",561,147,"44.4",-1.7981226361762137,6.177593582887701,-0.1512136660724896,4.566212939238246
693686,"Miles, Spencer","R",248,141,"38.7",-1.8446790020023645,5.90116935483871,-0.004630784960611813,4.425366099562992
693821,"Elder, Bryce","R",517,144,"49.4",-1.5456974620778903,6.259613152804643,-0.04062712033292304,4.505414041311971
693855,"Seymour, Ian","L",233,139,"39.8",1.9701568430038392,5.676137339055794,0.2539511796837346,4.243304879392256
694297,"Pfaadt, Brandon","R",349,109,"27.8",-2.4653103495098883,5.528567335243553,-0.40375678153522415,4.440304759205063
694335,"Svanson, Matt","R",300,138,"27.6",-2.411731079747305,5.547733333333333,-0.33973339483065956,4.463914760546643
694361,"Klein, Will","R",214,119,"45.0",-1.7202084104191373,5.653317757009345,-0.1524155467539607,4.086244391273927
694477,"Patrick, Chad","R",469,158,"34.5",-2.107148134909406,5.573390191897655,-0.23770483069754358,4.287485904321023
694738,"Roupp, Landen","R",554,137,"23.5",-2.471388437336582,5.29601083032491,-0.3618109644973841,4.378212811540763
694819,"Misiorowski, Jacob","R",553,158,"30.1",-2.2637510859479537,5.253544303797469,-0.21945290636392648,4.066150120393382
694851,"Hoffmann, Andrew","R",206,109,"51.1",-1.3028236139816427,5.991747572815534,0.240624408130419,4.07547073360677
694973,"Skenes, Paul","R",446,134,"24.6",-2.885979170867074,5.567017937219731,-0.7031589869947164,4.5688156123354355
695076,"Lowder, Rhett","R",540,113,"28.6",-2.4433518258991564,5.589074074074074,-0.39221098930481285,4.467760856935366
695243,"Miller, Mason","R",202,135,"39.8",-1.8764384981179203,6.242227722772277,-0.012582235135278232,4.690488570180547
695418,"Lord, Brad","R",358,120,"17.8",-2.8223364608802246,5.377849162011173,-0.4681360190800546,4.6201879006960835
695505,"Burns, Chase","R",521,113,"52.1",-0.9507936703287883,6.450595009596929,0.48817814295147477,4.600287420667097
696147,"Bachman, Sam","R",249,108,"35.5",-2.073069225312375,5.4475903614457835,-0.09683548382478219,4.035773739521366
696149,"Chandler, Bubba","R",507,134,"48.0",-1.4458997553811543,5.757554240631164,0.169994560994561,3.9646525999641384
699134,"Rodriguez, Bradgley","R",215,135,"43.9",-1.3837351145340822,5.973209302325581,0.24201434357252416,4.4093463333747875
700241,"McGreevy, Michael","R",527,138,"33.6",-2.1503526588099184,5.7190702087286525,-0.1587510502389674,4.39704034913258
700669,"Graceffo, Gordon","R",203,138,"47.6",-1.6425955079387713,6.003596059113301,-0.08792588270417885,4.3023196587726
700712,"Urena, Walbert","R",234,108,"42.0",-1.9546221295539374,6.320982905982906,-0.10055215274921157,4.654304426619133
701542,"Warren, Will","R",453,147,"28.7",-2.014500041123668,5.5503090507726265,0.008481401864378096,4.44098575214553
702070,"Cameron, Noah","L",412,118,"50.1",1.4758333318468766,6.165121359223301,-0.033866742597303705,4.358883886480453
702273,"Schultz, Noah","L",249,145,"20.6",2.694522946283927,5.835020080321285,0.24851966976640966,4.916670917180308
800048,"Messick, Parker","L",543,114,"43.0",1.6061415898569833,5.4684162062615105,0.02792372178069285,4.000128739130007
801403,"Dollander, Chase","R",529,115,"23.6",-2.4913468561455927,5.168412098298677,-0.31173671121309837,4.216737080692391
805123,"Blubaugh, AJ","R",321,117,"42.0",-1.8372692667483514,6.03791277258567,-0.055912931125438006,4.435337423714884
808963,"Sasaki, Roki","R",439,119,"50.0",-1.376671408122796,6.274419134396355,0.05205081492940933,4.572364750547144
808967,"Yamamoto, Yoshinobu","R",570,119,"41.2",-1.6181839601893901,5.456859649122807,-0.10693945054257747,4.137381487631735
813349,"Early, Connelly","L",539,111,"30.3",2.0370756438806232,5.474656771799629,0.07326773965784661,4.325146157471253
837227,"Imai, Tatsuya","R",205,117,"25.3",-2.2839061409356054,5.215073170731707,-0.3430329342202513,4.294896617538368
